지점,지점명,일시,기온(°C),습도(%)
119,수원,2025-04-05 20:00,7.6,95
119,수원,2025-04-05 21:00,7.1,95
119,수원,2025-04-05 22:00,7.1,96
119,수원,2025-04-05 23:00,6.9,97
119,수원,2025-04-06 00:00,7.2,98
119,수원,2025-04-06 01:00,7.1,97
119,수원,2025-04-06 02:00,6.9,94
119,수원,2025-04-06 03:00,6.7,95
119,수원,2025-04-06 04:00,6.1,97
119,수원,2025-04-06 05:00,6.1,96
119,수원,2025-04-06 06:00,6.3,95
119,수원,2025-04-06 07:00,6.3,95
119,수원,2025-04-06 08:00,6.9,90
119,수원,2025-04-06 09:00,7.5,84
119,수원,2025-04-06 10:00,9.4,76
119,수원,2025-04-06 11:00,11.4,60
119,수원,2025-04-06 12:00,13.5,48
119,수원,2025-04-06 13:00,14.6,37
119,수원,2025-04-06 14:00,14.7,43
119,수원,2025-04-06 15:00,14.6,44
119,수원,2025-04-06 16:00,14.3,43
119,수원,2025-04-06 17:00,13.3,40
119,수원,2025-04-06 18:00,12,56
119,수원,2025-04-06 19:00,10,65
119,수원,2025-04-06 20:00,8.6,72
119,수원,2025-04-06 21:00,7.9,75
119,수원,2025-04-06 22:00,6.9,80
119,수원,2025-04-06 23:00,6.5,82
119,수원,2025-04-07 00:00,6.3,82
119,수원,2025-04-07 01:00,5.7,84
119,수원,2025-04-07 02:00,5.5,86
119,수원,2025-04-07 03:00,4.1,90
119,수원,2025-04-07 04:00,3.5,93
119,수원,2025-04-07 05:00,2.9,95
119,수원,2025-04-07 06:00,2.9,96
119,수원,2025-04-07 07:00,4.3,97
119,수원,2025-04-07 08:00,7.8,76
119,수원,2025-04-07 09:00,10.4,59
119,수원,2025-04-07 10:00,12.6,42
119,수원,2025-04-07 11:00,14.6,37
119,수원,2025-04-07 12:00,16.5,31
119,수원,2025-04-07 13:00,17.7,32
119,수원,2025-04-07 14:00,18.8,31
119,수원,2025-04-07 15:00,19.7,36
119,수원,2025-04-07 16:00,19.5,34
119,수원,2025-04-07 17:00,18.5,44
119,수원,2025-04-07 18:00,17.3,45
119,수원,2025-04-07 19:00,16,48
119,수원,2025-04-07 20:00,15.2,50
119,수원,2025-04-07 21:00,15.1,49
119,수원,2025-04-07 22:00,15.6,45
119,수원,2025-04-07 23:00,14.9,48
119,수원,2025-04-08 00:00,12.8,57
119,수원,2025-04-08 01:00,13.7,55
119,수원,2025-04-08 02:00,12.5,63
119,수원,2025-04-08 03:00,12,72
119,수원,2025-04-08 04:00,11.3,79
119,수원,2025-04-08 05:00,11,82
119,수원,2025-04-08 06:00,10.6,84
119,수원,2025-04-08 07:00,10.4,85
119,수원,2025-04-08 08:00,10.7,83
119,수원,2025-04-08 09:00,11.3,79
119,수원,2025-04-08 10:00,12.6,72
119,수원,2025-04-08 11:00,13.8,63
119,수원,2025-04-08 12:00,15.6,49
119,수원,2025-04-08 13:00,15.9,38
119,수원,2025-04-08 14:00,16.5,36
119,수원,2025-04-08 15:00,16.4,32
119,수원,2025-04-08 16:00,16.4,31
119,수원,2025-04-08 17:00,15.7,33
119,수원,2025-04-08 18:00,14.8,36
119,수원,2025-04-08 19:00,13.1,42
119,수원,2025-04-08 20:00,11,50
119,수원,2025-04-08 21:00,10.7,53
119,수원,2025-04-08 22:00,9.5,62
119,수원,2025-04-08 23:00,8.9,70
119,수원,2025-04-09 00:00,7.6,75
119,수원,2025-04-09 01:00,7.4,74
119,수원,2025-04-09 02:00,6.9,74
119,수원,2025-04-09 03:00,6.4,78
119,수원,2025-04-09 04:00,6.1,78
119,수원,2025-04-09 05:00,5.9,80
119,수원,2025-04-09 06:00,5.5,82
119,수원,2025-04-09 07:00,6.7,77
119,수원,2025-04-09 08:00,9.3,66
119,수원,2025-04-09 09:00,12.4,44
119,수원,2025-04-09 10:00,13.9,42
119,수원,2025-04-09 11:00,15,37
119,수원,2025-04-09 12:00,16.1,38
119,수원,2025-04-09 13:00,16.7,36
119,수원,2025-04-09 14:00,16.1,37
119,수원,2025-04-09 15:00,16,38
119,수원,2025-04-09 16:00,15,38
119,수원,2025-04-09 17:00,14.6,38
119,수원,2025-04-09 18:00,14.1,44
119,수원,2025-04-09 19:00,12.4,66
119,수원,2025-04-09 20:00,12.3,62
119,수원,2025-04-09 21:00,11.8,63
119,수원,2025-04-09 22:00,11.3,73
119,수원,2025-04-09 23:00,10.9,65
119,수원,2025-04-10 00:00,10.5,62
119,수원,2025-04-10 01:00,10.4,58
119,수원,2025-04-10 02:00,9.9,57
119,수원,2025-04-10 03:00,9.4,62
119,수원,2025-04-10 04:00,8.9,66
119,수원,2025-04-10 05:00,8.6,70
119,수원,2025-04-10 06:00,8.6,69
119,수원,2025-04-10 07:00,8.1,73
119,수원,2025-04-10 08:00,9.8,66
119,수원,2025-04-10 09:00,12,53
119,수원,2025-04-10 10:00,13.4,48
119,수원,2025-04-10 11:00,15,44
119,수원,2025-04-10 12:00,16.3,47
119,수원,2025-04-10 13:00,16.5,50
119,수원,2025-04-10 14:00,16.6,51
119,수원,2025-04-10 15:00,17.2,47
119,수원,2025-04-10 16:00,16.8,47
119,수원,2025-04-10 17:00,16,50
119,수원,2025-04-10 18:00,14.1,53
119,수원,2025-04-10 19:00,12,60
119,수원,2025-04-10 20:00,11.2,62
119,수원,2025-04-10 21:00,9.7,70
119,수원,2025-04-10 22:00,8.9,76
119,수원,2025-04-10 23:00,8.3,79
119,수원,2025-04-11 00:00,7.7,82
119,수원,2025-04-11 01:00,7.1,86
119,수원,2025-04-11 02:00,7.1,84
119,수원,2025-04-11 03:00,6.2,88
119,수원,2025-04-11 04:00,5.4,92
119,수원,2025-04-11 05:00,5.6,93
119,수원,2025-04-11 06:00,5.5,94
119,수원,2025-04-11 07:00,6.4,94
119,수원,2025-04-11 08:00,9.4,78
119,수원,2025-04-11 09:00,12.7,65
119,수원,2025-04-11 10:00,14.8,59
119,수원,2025-04-11 11:00,17.3,51
119,수원,2025-04-11 12:00,19.2,44
119,수원,2025-04-11 13:00,21.2,36
119,수원,2025-04-11 14:00,22.5,32
119,수원,2025-04-11 15:00,22.9,40
119,수원,2025-04-11 16:00,22.4,36
119,수원,2025-04-11 17:00,21.3,36
119,수원,2025-04-11 18:00,20.5,39
119,수원,2025-04-11 19:00,15.8,50
119,수원,2025-04-11 20:00,14.5,52
119,수원,2025-04-11 21:00,13.1,57
119,수원,2025-04-11 22:00,12.2,60
119,수원,2025-04-11 23:00,11.8,63
119,수원,2025-04-12 00:00,11.3,64
119,수원,2025-04-12 01:00,12,65
119,수원,2025-04-12 02:00,10.9,70
119,수원,2025-04-12 03:00,10.5,71
119,수원,2025-04-12 04:00,10.6,72
119,수원,2025-04-12 05:00,11.3,71
119,수원,2025-04-12 06:00,10.9,73
119,수원,2025-04-12 07:00,11.1,73
119,수원,2025-04-12 08:00,15.2,52
119,수원,2025-04-12 09:00,17.1,45
119,수원,2025-04-12 10:00,19.5,36
119,수원,2025-04-12 11:00,21.3,30
119,수원,2025-04-12 12:00,22.1,27
119,수원,2025-04-12 13:00,21.7,28
119,수원,2025-04-12 14:00,15.6,74
119,수원,2025-04-12 15:00,16.6,66
119,수원,2025-04-12 16:00,16.4,68
119,수원,2025-04-12 17:00,16.8,59
119,수원,2025-04-12 18:00,8.9,92
119,수원,2025-04-12 19:00,7.6,94
119,수원,2025-04-12 20:00,7,94
119,수원,2025-04-12 21:00,5,90
119,수원,2025-04-12 22:00,3.4,89
119,수원,2025-04-12 23:00,1.6,93
119,수원,2025-04-13 00:00,.9,96
119,수원,2025-04-13 01:00,.4,97
119,수원,2025-04-13 02:00,.9,98
119,수원,2025-04-13 03:00,1.6,96
119,수원,2025-04-13 04:00,2.3,94
119,수원,2025-04-13 05:00,2.9,91
119,수원,2025-04-13 06:00,3,91
119,수원,2025-04-13 07:00,3.9,89
119,수원,2025-04-13 08:00,6,81
119,수원,2025-04-13 09:00,7.8,56
119,수원,2025-04-13 10:00,8.3,52
119,수원,2025-04-13 11:00,4.1,78
119,수원,2025-04-13 12:00,8.2,57
119,수원,2025-04-13 13:00,5.3,89
119,수원,2025-04-13 14:00,7.4,58
119,수원,2025-04-13 15:00,7,60
119,수원,2025-04-13 16:00,7.4,56
119,수원,2025-04-13 17:00,6.8,56
119,수원,2025-04-13 18:00,6.8,56
119,수원,2025-04-13 19:00,5.6,59
119,수원,2025-04-13 20:00,5.6,59
119,수원,2025-04-13 21:00,5.2,70
119,수원,2025-04-13 22:00,5.2,69
119,수원,2025-04-13 23:00,5.3,69
119,수원,2025-04-14 00:00,5.4,70
119,수원,2025-04-14 01:00,3.5,84
119,수원,2025-04-14 02:00,2.6,90
119,수원,2025-04-14 03:00,3.3,87
119,수원,2025-04-14 04:00,3.7,80
119,수원,2025-04-14 05:00,1.9,93
119,수원,2025-04-14 06:00,1.9,94
119,수원,2025-04-14 07:00,2.4,94
119,수원,2025-04-14 08:00,3.7,88
119,수원,2025-04-14 09:00,5.1,80
119,수원,2025-04-14 10:00,5.8,77
119,수원,2025-04-14 11:00,6.5,76
119,수원,2025-04-14 12:00,5.4,87
119,수원,2025-04-14 13:00,6.4,83
119,수원,2025-04-14 14:00,6.6,81
119,수원,2025-04-14 15:00,6.4,83
119,수원,2025-04-14 16:00,6.1,83
119,수원,2025-04-14 17:00,5.9,87
119,수원,2025-04-14 18:00,5.6,86
119,수원,2025-04-14 19:00,5.4,87
119,수원,2025-04-14 20:00,5.3,88
119,수원,2025-04-14 21:00,4.6,87
119,수원,2025-04-14 22:00,4,91
119,수원,2025-04-14 23:00,3.9,91
119,수원,2025-04-15 00:00,3.6,93
119,수원,2025-04-15 01:00,3.3,92
119,수원,2025-04-15 02:00,3.8,86
119,수원,2025-04-15 03:00,2.7,91
119,수원,2025-04-15 04:00,1.5,94
119,수원,2025-04-15 05:00,1.1,96
119,수원,2025-04-15 06:00,1.3,97
119,수원,2025-04-15 07:00,2.3,98
119,수원,2025-04-15 08:00,5.4,88
119,수원,2025-04-15 09:00,7.6,78
119,수원,2025-04-15 10:00,9.9,67
119,수원,2025-04-15 11:00,11.5,54
119,수원,2025-04-15 12:00,11.7,46
119,수원,2025-04-15 13:00,12.3,44
119,수원,2025-04-15 14:00,12.3,45
119,수원,2025-04-15 15:00,12.6,43
119,수원,2025-04-15 16:00,12.3,47
119,수원,2025-04-15 17:00,11.3,54
119,수원,2025-04-15 18:00,10.1,56
119,수원,2025-04-15 19:00,8.6,68
119,수원,2025-04-15 20:00,7.6,79
119,수원,2025-04-15 21:00,6.9,84
119,수원,2025-04-15 22:00,6.7,87
119,수원,2025-04-15 23:00,5.7,90
119,수원,2025-04-16 00:00,5.7,91
119,수원,2025-04-16 01:00,5.4,92
119,수원,2025-04-16 02:00,5,93
119,수원,2025-04-16 03:00,4.7,94
119,수원,2025-04-16 04:00,5,95
119,수원,2025-04-16 05:00,5,95
119,수원,2025-04-16 06:00,5.1,94
119,수원,2025-04-16 07:00,6.3,86
119,수원,2025-04-16 08:00,8.6,71
119,수원,2025-04-16 09:00,10.9,63
119,수원,2025-04-16 10:00,13.1,58
119,수원,2025-04-16 11:00,15.5,49
119,수원,2025-04-16 12:00,17.4,48
119,수원,2025-04-16 13:00,19.4,48
119,수원,2025-04-16 14:00,21.4,44
119,수원,2025-04-16 15:00,21.4,40
119,수원,2025-04-16 16:00,21.5,39
119,수원,2025-04-16 17:00,21.5,36
119,수원,2025-04-16 18:00,20.5,38
119,수원,2025-04-16 19:00,19.3,38
119,수원,2025-04-16 20:00,16.9,49
119,수원,2025-04-16 21:00,16.3,46
119,수원,2025-04-16 22:00,15.8,48
119,수원,2025-04-16 23:00,13.9,55
119,수원,2025-04-17 00:00,14,57
119,수원,2025-04-17 01:00,15.4,54
119,수원,2025-04-17 02:00,15.6,61
119,수원,2025-04-17 03:00,15.8,69
119,수원,2025-04-17 04:00,14.6,76
119,수원,2025-04-17 05:00,14.5,79
119,수원,2025-04-17 06:00,14.5,82
119,수원,2025-04-17 07:00,15.6,79
119,수원,2025-04-17 08:00,17.7,72
119,수원,2025-04-17 09:00,19.4,65
119,수원,2025-04-17 10:00,21,62
119,수원,2025-04-17 11:00,22.3,58
119,수원,2025-04-17 12:00,23.2,54
119,수원,2025-04-17 13:00,23.7,53
119,수원,2025-04-17 14:00,24.3,52
119,수원,2025-04-17 15:00,24.6,52
119,수원,2025-04-17 16:00,24.5,51
119,수원,2025-04-17 17:00,22.7,56
119,수원,2025-04-17 18:00,21.1,58
119,수원,2025-04-17 19:00,19.7,63
119,수원,2025-04-17 20:00,19.5,63
119,수원,2025-04-17 21:00,19.5,61
119,수원,2025-04-17 22:00,18.2,67
119,수원,2025-04-17 23:00,17.3,73
119,수원,2025-04-18 00:00,16.2,77
119,수원,2025-04-18 01:00,16,77
119,수원,2025-04-18 02:00,14.7,83
119,수원,2025-04-18 03:00,13.8,87
119,수원,2025-04-18 04:00,13.7,89
119,수원,2025-04-18 05:00,14.8,95
119,수원,2025-04-18 06:00,14.9,92
119,수원,2025-04-18 07:00,15.7,90
119,수원,2025-04-18 08:00,16.4,87
119,수원,2025-04-18 09:00,15.1,88
119,수원,2025-04-18 10:00,15,87
119,수원,2025-04-18 11:00,15.9,82
119,수원,2025-04-18 12:00,18.5,73
119,수원,2025-04-18 13:00,21.3,68
119,수원,2025-04-18 14:00,21.8,58
119,수원,2025-04-18 15:00,22.7,57
119,수원,2025-04-18 16:00,22.4,50
119,수원,2025-04-18 17:00,21.5,60
119,수원,2025-04-18 18:00,20.4,56
119,수원,2025-04-18 19:00,18.5,65
119,수원,2025-04-18 20:00,16,78
119,수원,2025-04-18 21:00,15,84
119,수원,2025-04-18 22:00,14.3,86
119,수원,2025-04-18 23:00,13.9,88
119,수원,2025-04-19 00:00,14.2,88
119,수원,2025-04-19 01:00,14.9,86
119,수원,2025-04-19 02:00,14.7,88
119,수원,2025-04-19 03:00,14.1,91
119,수원,2025-04-19 04:00,14.3,92
119,수원,2025-04-19 05:00,14.5,96
119,수원,2025-04-19 06:00,14.9,97
119,수원,2025-04-19 07:00,15.6,98
119,수원,2025-04-19 08:00,16.8,96
119,수원,2025-04-19 09:00,18.2,87
119,수원,2025-04-19 10:00,20.3,73
119,수원,2025-04-19 11:00,20.7,72
119,수원,2025-04-19 12:00,22,64
119,수원,2025-04-19 13:00,21.5,69
119,수원,2025-04-19 14:00,21,71
119,수원,2025-04-19 15:00,20.3,76
119,수원,2025-04-19 16:00,15.6,93
119,수원,2025-04-19 17:00,15,96
119,수원,2025-04-19 18:00,13,95
119,수원,2025-04-19 19:00,11.9,96
119,수원,2025-04-19 20:00,11.5,97
119,수원,2025-04-19 21:00,11.4,97
119,수원,2025-04-19 22:00,11,98
119,수원,2025-04-19 23:00,11.1,98
119,수원,2025-04-20 00:00,11.4,98
119,수원,2025-04-20 01:00,10.5,98
119,수원,2025-04-20 02:00,10.4,100
119,수원,2025-04-20 03:00,10.6,100
119,수원,2025-04-20 04:00,10.9,100
119,수원,2025-04-20 05:00,10.7,100
119,수원,2025-04-20 06:00,11.1,99
119,수원,2025-04-20 07:00,11.9,94
119,수원,2025-04-20 08:00,12.7,85
119,수원,2025-04-20 09:00,14.1,78
119,수원,2025-04-20 10:00,16,69
119,수원,2025-04-20 11:00,17.8,65
119,수원,2025-04-20 12:00,19.3,58
119,수원,2025-04-20 13:00,21.3,56
119,수원,2025-04-20 14:00,21.9,49
119,수원,2025-04-20 15:00,22.7,43
119,수원,2025-04-20 16:00,23.2,49
119,수원,2025-04-20 17:00,22.2,53
119,수원,2025-04-20 18:00,20.6,58
119,수원,2025-04-20 19:00,17.2,66
119,수원,2025-04-20 20:00,15.3,72
119,수원,2025-04-20 21:00,14.3,78
119,수원,2025-04-20 22:00,13.4,81
119,수원,2025-04-20 23:00,13,82
119,수원,2025-04-21 00:00,12.8,85
119,수원,2025-04-21 01:00,12.6,87
119,수원,2025-04-21 02:00,12.2,91
119,수원,2025-04-21 03:00,11.9,92
119,수원,2025-04-21 04:00,12.1,94
119,수원,2025-04-21 05:00,12.3,93
119,수원,2025-04-21 06:00,13.4,89
119,수원,2025-04-21 07:00,14.5,87
119,수원,2025-04-21 08:00,17.1,73
119,수원,2025-04-21 09:00,17.9,71
119,수원,2025-04-21 10:00,20.1,66
119,수원,2025-04-21 11:00,21.8,62
119,수원,2025-04-21 12:00,23.4,54
119,수원,2025-04-21 13:00,24.6,50
119,수원,2025-04-21 14:00,24.5,48
119,수원,2025-04-21 15:00,25.2,47
119,수원,2025-04-21 16:00,25.3,49
119,수원,2025-04-21 17:00,25.1,51
119,수원,2025-04-21 18:00,24.8,54
119,수원,2025-04-21 19:00,21.7,67
119,수원,2025-04-21 20:00,20.7,73
119,수원,2025-04-21 21:00,19.2,79
119,수원,2025-04-21 22:00,18.3,83
119,수원,2025-04-21 23:00,18.5,83
119,수원,2025-04-22 00:00,18.2,85
119,수원,2025-04-22 01:00,18,86
119,수원,2025-04-22 02:00,17.9,87
119,수원,2025-04-22 03:00,17.8,88
119,수원,2025-04-22 04:00,17.9,88
119,수원,2025-04-22 05:00,18.5,86
119,수원,2025-04-22 06:00,18.5,87
119,수원,2025-04-22 07:00,17.7,93
119,수원,2025-04-22 08:00,17.8,96
119,수원,2025-04-22 09:00,18.1,92
119,수원,2025-04-22 10:00,17.7,93
119,수원,2025-04-22 11:00,17.6,95
119,수원,2025-04-22 12:00,17.7,94
119,수원,2025-04-22 13:00,17.8,95
119,수원,2025-04-22 14:00,17.6,96
119,수원,2025-04-22 15:00,16.8,95
119,수원,2025-04-22 16:00,17.6,95
119,수원,2025-04-22 17:00,18.2,93
119,수원,2025-04-22 18:00,18.1,92
119,수원,2025-04-22 19:00,17,92
119,수원,2025-04-22 20:00,16.9,89
119,수원,2025-04-22 21:00,16.2,91
119,수원,2025-04-22 22:00,15.5,91
119,수원,2025-04-22 23:00,15.3,91
119,수원,2025-04-23 00:00,14.8,91
119,수원,2025-04-23 01:00,14.9,88
119,수원,2025-04-23 02:00,14.5,82
119,수원,2025-04-23 03:00,13.6,79
119,수원,2025-04-23 04:00,12.1,84
119,수원,2025-04-23 05:00,11,92
119,수원,2025-04-23 06:00,10.5,93
119,수원,2025-04-23 07:00,13.1,74
119,수원,2025-04-23 08:00,14.9,65
119,수원,2025-04-23 09:00,16.2,57
119,수원,2025-04-23 10:00,18,52
119,수원,2025-04-23 11:00,18.9,51
119,수원,2025-04-23 12:00,20,44
119,수원,2025-04-23 13:00,20.8,45
119,수원,2025-04-23 14:00,21.7,44
119,수원,2025-04-23 15:00,22.4,42
119,수원,2025-04-23 16:00,22.2,42
119,수원,2025-04-23 17:00,21.1,47
119,수원,2025-04-23 18:00,18.7,55
119,수원,2025-04-23 19:00,16.7,62
119,수원,2025-04-23 20:00,14.9,68
119,수원,2025-04-23 21:00,13.8,75
119,수원,2025-04-23 22:00,12.2,82
119,수원,2025-04-23 23:00,11.5,86
119,수원,2025-04-24 00:00,10.7,90
119,수원,2025-04-24 01:00,10.2,91
119,수원,2025-04-24 02:00,9.5,93
119,수원,2025-04-24 03:00,9.5,95
119,수원,2025-04-24 04:00,9.3,95
119,수원,2025-04-24 05:00,8.9,95
119,수원,2025-04-24 06:00,9.1,96
119,수원,2025-04-24 07:00,10.2,95
119,수원,2025-04-24 08:00,11.2,89
119,수원,2025-04-24 09:00,12.9,80
119,수원,2025-04-24 10:00,14.8,69
119,수원,2025-04-24 11:00,17.3,57
119,수원,2025-04-24 12:00,18.3,47
119,수원,2025-04-24 13:00,17.5,49
119,수원,2025-04-24 14:00,17.9,54
119,수원,2025-04-24 15:00,17.8,47
119,수원,2025-04-24 16:00,17.5,56
119,수원,2025-04-24 17:00,16.8,49
119,수원,2025-04-24 18:00,14.9,32
119,수원,2025-04-24 19:00,12.3,49
119,수원,2025-04-24 20:00,11.5,57
119,수원,2025-04-24 21:00,12.1,45
119,수원,2025-04-24 22:00,11.6,42
119,수원,2025-04-24 23:00,10.7,45
119,수원,2025-04-25 00:00,9.2,61
119,수원,2025-04-25 01:00,8,74
119,수원,2025-04-25 02:00,7.6,79
119,수원,2025-04-25 03:00,6.6,85
119,수원,2025-04-25 04:00,6.3,87
119,수원,2025-04-25 05:00,5.6,88
119,수원,2025-04-25 06:00,5.4,88
119,수원,2025-04-25 07:00,7.3,85
119,수원,2025-04-25 08:00,10.7,68
119,수원,2025-04-25 09:00,13.1,49
119,수원,2025-04-25 10:00,15.1,24
119,수원,2025-04-25 11:00,15.8,20
119,수원,2025-04-25 12:00,16.1,21
119,수원,2025-04-25 13:00,16.4,20
119,수원,2025-04-25 14:00,15.7,20
119,수원,2025-04-25 15:00,16.1,23
119,수원,2025-04-25 16:00,16.1,22
119,수원,2025-04-25 17:00,15.7,22
119,수원,2025-04-25 18:00,14.6,21
119,수원,2025-04-25 19:00,13,31
119,수원,2025-04-25 20:00,11.5,41
119,수원,2025-04-25 21:00,10.3,45
119,수원,2025-04-25 22:00,9.1,50
119,수원,2025-04-25 23:00,8.1,56
119,수원,2025-04-26 00:00,7.3,57
119,수원,2025-04-26 01:00,6.2,65
119,수원,2025-04-26 02:00,6.2,73
119,수원,2025-04-26 03:00,6.1,76
119,수원,2025-04-26 04:00,5.7,78
119,수원,2025-04-26 05:00,5.8,77
119,수원,2025-04-26 06:00,5.7,79
119,수원,2025-04-26 07:00,7.7,71
119,수원,2025-04-26 08:00,10.3,51
119,수원,2025-04-26 09:00,12.9,43
119,수원,2025-04-26 10:00,15,39
119,수원,2025-04-26 11:00,17,36
119,수원,2025-04-26 12:00,18.8,33
119,수원,2025-04-26 13:00,19,37
119,수원,2025-04-26 14:00,18.3,39
119,수원,2025-04-26 15:00,18.6,41
119,수원,2025-04-26 16:00,18.1,43
119,수원,2025-04-26 17:00,17.4,42
119,수원,2025-04-26 18:00,16.8,46
119,수원,2025-04-26 19:00,15.6,51
119,수원,2025-04-26 20:00,14.5,54
119,수원,2025-04-26 21:00,13.4,58
119,수원,2025-04-26 22:00,13.1,53
119,수원,2025-04-26 23:00,11.4,60
119,수원,2025-04-27 00:00,11.3,60
119,수원,2025-04-27 01:00,10.6,62
119,수원,2025-04-27 02:00,9.9,61
119,수원,2025-04-27 03:00,9.9,61
119,수원,2025-04-27 04:00,9.5,63
119,수원,2025-04-27 05:00,8.5,67
119,수원,2025-04-27 06:00,8.4,67
119,수원,2025-04-27 07:00,10.6,60
119,수원,2025-04-27 08:00,13.6,44
119,수원,2025-04-27 09:00,16,38
119,수원,2025-04-27 10:00,19.1,29
119,수원,2025-04-27 11:00,19.3,32
119,수원,2025-04-27 12:00,19.6,28
119,수원,2025-04-27 13:00,20,29
119,수원,2025-04-27 14:00,20,28
119,수원,2025-04-27 15:00,19.6,27
119,수원,2025-04-27 16:00,20.2,27
119,수원,2025-04-27 17:00,19,32
119,수원,2025-04-27 18:00,18.2,32
119,수원,2025-04-27 19:00,16.7,37
119,수원,2025-04-27 20:00,15.7,37
119,수원,2025-04-27 21:00,15.1,32
119,수원,2025-04-27 22:00,13.5,43
119,수원,2025-04-27 23:00,12.5,49
119,수원,2025-04-28 00:00,11.6,55
119,수원,2025-04-28 01:00,10.6,61
119,수원,2025-04-28 02:00,10,66
119,수원,2025-04-28 03:00,10,71
119,수원,2025-04-28 04:00,9.1,77
119,수원,2025-04-28 05:00,8.4,82
119,수원,2025-04-28 06:00,8.4,84
119,수원,2025-04-28 07:00,10.2,79
119,수원,2025-04-28 08:00,11.9,75
119,수원,2025-04-28 09:00,13.7,69
119,수원,2025-04-28 10:00,16,56
119,수원,2025-04-28 11:00,16.8,51
119,수원,2025-04-28 12:00,17.4,43
119,수원,2025-04-28 13:00,18.1,41
119,수원,2025-04-28 14:00,18.6,34
119,수원,2025-04-28 15:00,18.2,36
119,수원,2025-04-28 16:00,17.9,35
119,수원,2025-04-28 17:00,17.5,35
119,수원,2025-04-28 18:00,16.3,38
119,수원,2025-04-28 19:00,14.2,49
119,수원,2025-04-28 20:00,12.3,58
119,수원,2025-04-28 21:00,13,46
119,수원,2025-04-28 22:00,11.9,46
119,수원,2025-04-28 23:00,11.9,43
119,수원,2025-04-29 00:00,10.7,49
119,수원,2025-04-29 01:00,9.6,54
119,수원,2025-04-29 02:00,8,64
119,수원,2025-04-29 03:00,7.1,68
119,수원,2025-04-29 04:00,6.6,72
119,수원,2025-04-29 05:00,5.4,78
119,수원,2025-04-29 06:00,5.8,82
119,수원,2025-04-29 07:00,8.6,72
119,수원,2025-04-29 08:00,10.9,69
119,수원,2025-04-29 09:00,13.4,56
119,수원,2025-04-29 10:00,15.6,42
119,수원,2025-04-29 11:00,17.3,31
119,수원,2025-04-29 12:00,18.5,28
119,수원,2025-04-29 13:00,19.5,27
119,수원,2025-04-29 14:00,20,24
119,수원,2025-04-29 15:00,20,21
119,수원,2025-04-29 16:00,19.9,22
119,수원,2025-04-29 17:00,19.7,27
119,수원,2025-04-29 18:00,17.8,30
119,수원,2025-04-29 19:00,15.8,37
119,수원,2025-04-29 20:00,13.9,42
119,수원,2025-04-29 21:00,12.8,49
119,수원,2025-04-29 22:00,11.6,54
119,수원,2025-04-29 23:00,10.7,58
119,수원,2025-04-30 00:00,9.6,68
119,수원,2025-04-30 01:00,9,70
119,수원,2025-04-30 02:00,8.9,66
119,수원,2025-04-30 03:00,8.2,64
119,수원,2025-04-30 04:00,7.9,70
119,수원,2025-04-30 05:00,8.2,71
119,수원,2025-04-30 06:00,7.6,74
119,수원,2025-04-30 07:00,10.6,61
119,수원,2025-04-30 08:00,14.6,45
119,수원,2025-04-30 09:00,17.4,35
119,수원,2025-04-30 10:00,19.4,31
119,수원,2025-04-30 11:00,21,30
119,수원,2025-04-30 12:00,23.3,27
119,수원,2025-04-30 13:00,24.5,24
119,수원,2025-04-30 14:00,25.3,26
119,수원,2025-04-30 15:00,25.2,24
119,수원,2025-04-30 16:00,25.1,24
119,수원,2025-04-30 17:00,24.2,27
